2023-06-18 23:53:13,424 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:53:13,794 | INFO | o.h.e.t.j.p.i.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-18 23:53:13,834 | INFO | o.s.o.j.LocalContainerEntityManagerFactoryBean | Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-18 23:53:14,002 | WARN | o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-18 23:53:14,202 | INFO | o.a.coyote.http11.Http11NioProtocol | Starting ProtocolHandler ["http-nio-8080"]
2023-06-18 23:53:14,215 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat started on port(s): 8080 (http) with context path ''
2023-06-18 23:53:14,221 | INFO | com.task.file.FileApplication | Started FileApplication in 2.337 seconds (process running for 2.763)
2023-06-18 23:53:17,605 | INFO | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-18 23:53:17,607 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2023-06-18 23:53:17,608 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
2023-06-18 23:53:19,641 | INFO | com.task.file.FileApplication | Starting FileApplication using Java 17.0.7 with PID 13864 (D:\dev\file_store\target\classes started by Ivan_Music in D:\dev\file_store)
2023-06-18 23:53:19,643 | INFO | com.task.file.FileApplication | The following 1 profile is active: "data-base"
2023-06-18 23:53:20,012 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-18 23:53:20,052 | INFO | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 34 ms. Found 1 JPA repository interfaces.
2023-06-18 23:53:20,341 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat initialized with port(s): 8080 (http)
2023-06-18 23:53:20,346 | INFO | o.a.coyote.http11.Http11NioProtocol | Initializing ProtocolHandler ["http-nio-8080"]
2023-06-18 23:53:20,347 | INFO | o.a.catalina.core.StandardService | Starting service [Tomcat]
2023-06-18 23:53:20,347 | INFO | o.a.catalina.core.StandardEngine | Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-18 23:53:20,408 | INFO | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring embedded WebApplicationContext
2023-06-18 23:53:20,408 | INFO | o.s.b.w.s.c.ServletWebServerApplicationContext | Root WebApplicationContext: initialization completed in 738 ms
2023-06-18 23:53:20,433 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2023-06-18 23:53:20,552 | INFO | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:fileStoreDb user=SA
2023-06-18 23:53:20,555 | INFO | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2023-06-18 23:53:20,561 | INFO | o.s.b.a.h.H2ConsoleAutoConfiguration | H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:fileStoreDb'
2023-06-18 23:53:20,632 | INFO | o.h.jpa.internal.util.LogHelper | HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-18 23:53:20,664 | INFO | org.hibernate.Version | HHH000412: Hibernate ORM core version 6.2.2.Final
2023-06-18 23:53:20,666 | INFO | org.hibernate.cfg.Environment | HHH000406: Using bytecode reflection optimizer
2023-06-18 23:53:20,747 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:53:20,822 | INFO | o.s.o.j.p.SpringPersistenceUnitInfo | No LoadTimeWeaver setup: ignoring JPA class transformer
2023-06-18 23:53:20,842 | INFO | org.hibernate.orm.dialect | HHH035001: Using dialect: org.hibernate.dialect.H2Dialect, version: 2.1.214
2023-06-18 23:53:20,953 | INFO | o.h.b.i.BytecodeProviderInitiator | HHH000021: Bytecode provider name : bytebuddy
2023-06-18 23:53:21,328 | INFO | o.h.e.t.j.p.i.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-18 23:53:21,370 | INFO | o.s.o.j.LocalContainerEntityManagerFactoryBean | Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-18 23:53:21,545 | WARN | o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-18 23:53:21,742 | INFO | o.a.coyote.http11.Http11NioProtocol | Starting ProtocolHandler ["http-nio-8080"]
2023-06-18 23:53:21,755 | INFO | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat started on port(s): 8080 (http) with context path ''
2023-06-18 23:53:21,761 | INFO | com.task.file.FileApplication | Started FileApplication in 2.366 seconds (process running for 2.798)
2023-06-18 23:53:28,857 | INFO | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-18 23:53:28,857 | INFO | o.s.web.servlet.DispatcherServlet | Initializing Servlet 'dispatcherServlet'
2023-06-18 23:53:28,858 | INFO | o.s.web.servlet.DispatcherServlet | Completed initialization in 1 ms
2023-06-18 23:53:28,904 | INFO | c.t.file.service.FileServiceDbImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:29,068 | INFO | c.t.file.service.FileServiceDbImpl | Success save file in DB. File data: FileEntity{id=1, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:53:29.034189900, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:29,746 | INFO | c.t.file.service.FileServiceDbImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:29,856 | INFO | c.t.file.service.FileServiceDbImpl | Success save file in DB. File data: FileEntity{id=2, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:53:29.855561900, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:30,506 | INFO | c.t.file.service.FileServiceDbImpl | Create DTO metadata: FileDto{id=null, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=null, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:30,602 | INFO | c.t.file.service.FileServiceDbImpl | Success save file in DB. File data: FileEntity{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:53:30.601356, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:45,184 | INFO | c.t.file.service.FileServiceDbImpl | Received data: FileEntity{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:53:30.601356, updatedDate=null, typeStore='Data base'}
2023-06-18 23:53:45,280 | INFO | c.t.file.service.FileServiceDbImpl | Success request file with metadata: FileDto{id=3, name='photo_2023-04-27_10-50-27 (1).jpg', keyFile='null', path='null', contentType='image/jpeg', size=164567, createdDate=2023-06-18T23:53:30.601356, updatedDate=null, typeStore='Data base'}
